"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"gregtech:item_pipe_large_restrictive",301,"Large Restrictive Rose Gold Item Pipe","pipeLargeRestrictiveRoseGold",""
"gregtech:item_pipe_large_restrictive",302,"Large Restrictive Black Bronze Item Pipe","pipeLargeRestrictiveBlackBronze",""
"gregtech:item_pipe_large_restrictive",331,"Large Restrictive Ultimet Item Pipe","pipeLargeRestrictiveUltimet",""
"gregtech:item_pipe_large_restrictive",344,"Large Restrictive Osmiridium Item Pipe","pipeLargeRestrictiveOsmiridium",""
"gregtech:item_pipe_large_restrictive",1007,"Large Restrictive Polyvinyl Chloride (PVC) Item Pipe","pipeLargeRestrictivePolyvinylChloride",""
"gregtech:item_pipe_large_restrictive",2014,"Large Restrictive Cobalt Brass Item Pipe","pipeLargeRestrictiveCobaltBrass",""
"gregtech:item_pipe_normal",3,"Americium Item Pipe","pipeNormalItemAmericium",""
"gregtech:item_pipe_normal",23,"Cobalt Item Pipe","pipeNormalItemCobalt",""
"gregtech:item_pipe_normal",69,"Nickel Item Pipe","pipeNormalItemNickel",""
"gregtech:item_pipe_normal",75,"Osmium Item Pipe","pipeNormalItemOsmium",""
"gregtech:item_pipe_normal",80,"Platinum Item Pipe","pipeNormalItemPlatinum",""
"gregtech:item_pipe_normal",112,"Tin Item Pipe","pipeNormalItemTin",""
"gregtech:item_pipe_normal",259,"Brass Item Pipe","pipeNormalItemBrass",""
"gregtech:item_pipe_normal",274,"Cupronickel Item Pipe","pipeNormalItemCupronickel",""
"gregtech:item_pipe_normal",277,"Electrum Item Pipe","pipeNormalItemElectrum",""
"gregtech:item_pipe_normal",290,"Magnalium Item Pipe","pipeNormalItemMagnalium",""
"gregtech:item_pipe_normal",300,"Sterling Silver Item Pipe","pipeNormalItemSterlingSilver",""
"gregtech:item_pipe_normal",301,"Rose Gold Item Pipe","pipeNormalItemRoseGold",""
"gregtech:item_pipe_normal",302,"Black Bronze Item Pipe","pipeNormalItemBlackBronze",""
"gregtech:item_pipe_normal",331,"Ultimet Item Pipe","pipeNormalItemUltimet",""
"gregtech:item_pipe_normal",344,"Osmiridium Item Pipe","pipeNormalItemOsmiridium",""
"gregtech:item_pipe_normal",1007,"Polyvinyl Chloride (PVC) Item Pipe","pipeNormalItemPolyvinylChloride",""
"gregtech:item_pipe_normal",2014,"Cobalt Brass Item Pipe","pipeNormalItemCobaltBrass",""
"gregtech:item_pipe_normal_restrictive",3,"Restrictive Americium Item Pipe","pipeNormalRestrictiveAmericium",""
"gregtech:item_pipe_normal_restrictive",23,"Restrictive Cobalt Item Pipe","pipeNormalRestrictiveCobalt",""
"gregtech:item_pipe_normal_restrictive",69,"Restrictive Nickel Item Pipe","pipeNormalRestrictiveNickel",""
"gregtech:item_pipe_normal_restrictive",75,"Restrictive Osmium Item Pipe","pipeNormalRestrictiveOsmium",""
"gregtech:item_pipe_normal_restrictive",80,"Restrictive Platinum Item Pipe","pipeNormalRestrictivePlatinum",""
"gregtech:item_pipe_normal_restrictive",112,"Restrictive Tin Item Pipe","pipeNormalRestrictiveTin",""
"gregtech:item_pipe_normal_restrictive",259,"Restrictive Brass Item Pipe","pipeNormalRestrictiveBrass",""
"gregtech:item_pipe_normal_restrictive",274,"Restrictive Cupronickel Item Pipe","pipeNormalRestrictiveCupronickel",""
"gregtech:item_pipe_normal_restrictive",277,"Restrictive Electrum Item Pipe","pipeNormalRestrictiveElectrum",""
"gregtech:item_pipe_normal_restrictive",290,"Restrictive Magnalium Item Pipe","pipeNormalRestrictiveMagnalium",""
"gregtech:item_pipe_normal_restrictive",300,"Restrictive Sterling Silver Item Pipe","pipeNormalRestrictiveSterlingSilver",""
"gregtech:item_pipe_normal_restrictive",301,"Restrictive Rose Gold Item Pipe","pipeNormalRestrictiveRoseGold",""
"gregtech:item_pipe_normal_restrictive",302,"Restrictive Black Bronze Item Pipe","pipeNormalRestrictiveBlackBronze",""
"gregtech:item_pipe_normal_restrictive",331,"Restrictive Ultimet Item Pipe","pipeNormalRestrictiveUltimet",""
"gregtech:item_pipe_normal_restrictive",344,"Restrictive Osmiridium Item Pipe","pipeNormalRestrictiveOsmiridium",""
"gregtech:item_pipe_normal_restrictive",1007,"Restrictive Polyvinyl Chloride (PVC) Item Pipe","pipeNormalRestrictivePolyvinylChloride",""
"gregtech:item_pipe_normal_restrictive",2014,"Restrictive Cobalt Brass Item Pipe","pipeNormalRestrictiveCobaltBrass",""
"gregtech:item_pipe_small",3,"Small Americium Item Pipe","pipeSmallItemAmericium",""
"gregtech:item_pipe_small",23,"Small Cobalt Item Pipe","pipeSmallItemCobalt",""
"gregtech:item_pipe_small",69,"Small Nickel Item Pipe","pipeSmallItemNickel",""
"gregtech:item_pipe_small",75,"Small Osmium Item Pipe","pipeSmallItemOsmium",""
"gregtech:item_pipe_small",80,"Small Platinum Item Pipe","pipeSmallItemPlatinum",""
"gregtech:item_pipe_small",112,"Small Tin Item Pipe","pipeSmallItemTin",""
"gregtech:item_pipe_small",259,"Small Brass Item Pipe","pipeSmallItemBrass",""
"gregtech:item_pipe_small",274,"Small Cupronickel Item Pipe","pipeSmallItemCupronickel",""
"gregtech:item_pipe_small",277,"Small Electrum Item Pipe","pipeSmallItemElectrum",""
"gregtech:item_pipe_small",290,"Small Magnalium Item Pipe","pipeSmallItemMagnalium",""
"gregtech:item_pipe_small",300,"Small Sterling Silver Item Pipe","pipeSmallItemSterlingSilver",""
"gregtech:item_pipe_small",301,"Small Rose Gold Item Pipe","pipeSmallItemRoseGold",""
"gregtech:item_pipe_small",302,"Small Black Bronze Item Pipe","pipeSmallItemBlackBronze",""
"gregtech:item_pipe_small",331,"Small Ultimet Item Pipe","pipeSmallItemUltimet",""
"gregtech:item_pipe_small",344,"Small Osmiridium Item Pipe","pipeSmallItemOsmiridium",""
"gregtech:item_pipe_small",1007,"Small Polyvinyl Chloride (PVC) Item Pipe","pipeSmallItemPolyvinylChloride",""
"gregtech:item_pipe_small",2014,"Small Cobalt Brass Item Pipe","pipeSmallItemCobaltBrass",""
"gregtech:item_pipe_small_restrictive",3,"Small Restrictive Americium Item Pipe","pipeSmallRestrictiveAmericium",""
"gregtech:item_pipe_small_restrictive",23,"Small Restrictive Cobalt Item Pipe","pipeSmallRestrictiveCobalt",""
"gregtech:item_pipe_small_restrictive",69,"Small Restrictive Nickel Item Pipe","pipeSmallRestrictiveNickel",""
"gregtech:item_pipe_small_restrictive",75,"Small Restrictive Osmium Item Pipe","pipeSmallRestrictiveOsmium",""
"gregtech:item_pipe_small_restrictive",80,"Small Restrictive Platinum Item Pipe","pipeSmallRestrictivePlatinum",""
"gregtech:item_pipe_small_restrictive",112,"Small Restrictive Tin Item Pipe","pipeSmallRestrictiveTin",""
"gregtech:item_pipe_small_restrictive",259,"Small Restrictive Brass Item Pipe","pipeSmallRestrictiveBrass",""
"gregtech:item_pipe_small_restrictive",274,"Small Restrictive Cupronickel Item Pipe","pipeSmallRestrictiveCupronickel",""
"gregtech:item_pipe_small_restrictive",277,"Small Restrictive Electrum Item Pipe","pipeSmallRestrictiveElectrum",""
"gregtech:item_pipe_small_restrictive",290,"Small Restrictive Magnalium Item Pipe","pipeSmallRestrictiveMagnalium",""
"gregtech:item_pipe_small_restrictive",300,"Small Restrictive Sterling Silver Item Pipe","pipeSmallRestrictiveSterlingSilver",""
"gregtech:item_pipe_small_restrictive",301,"Small Restrictive Rose Gold Item Pipe","pipeSmallRestrictiveRoseGold",""
"gregtech:item_pipe_small_restrictive",302,"Small Restrictive Black Bronze Item Pipe","pipeSmallRestrictiveBlackBronze",""
"gregtech:item_pipe_small_restrictive",331,"Small Restrictive Ultimet Item Pipe","pipeSmallRestrictiveUltimet",""
"gregtech:item_pipe_small_restrictive",344,"Small Restrictive Osmiridium Item Pipe","pipeSmallRestrictiveOsmiridium",""
"gregtech:item_pipe_small_restrictive",1007,"Small Restrictive Polyvinyl Chloride (PVC) Item Pipe","pipeSmallRestrictivePolyvinylChloride",""
"gregtech:item_pipe_small_restrictive",2014,"Small Restrictive Cobalt Brass Item Pipe","pipeSmallRestrictiveCobaltBrass",""
"gregtech:knife",32767,"(WILDCARD)","craftingToolKnife,toolKnife",""
"gregtech:light_blue_lamp",32767,"(WILDCARD)","lampGtLightBlue",""
"gregtech:lime_lamp",32767,"(WILDCARD)","lampGtLime",""
"gregtech:magenta_lamp",32767,"(WILDCARD)","lampGtMagenta",""
"gregtech:mallet",32767,"(WILDCARD)","craftingToolSoftHammer,toolMallet",""
"gregtech:meta_block_compressed_0",2,"Block of Aluminium","blockAluminium",""
"gregtech:meta_block_compressed_0",3,"Block of Americium","blockAmericium",""
"gregtech:meta_block_compressed_0",4,"Block of Antimony","blockAntimony",""
"gregtech:meta_block_compressed_0",8,"Block of Barium","blockBarium",""
"gregtech:meta_block_compressed_0",10,"Block of Beryllium","blockBeryllium",""
"gregtech:meta_block_compressed_0",11,"Block of Bismuth","blockBismuth",""
"gregtech:meta_block_compressed_0",12,"Block of Bohrium","blockBohrium",""
"gregtech:meta_block_compressed_1",0,"Block of Calcium","blockCalcium",""
"gregtech:meta_block_compressed_1",1,"Block of Californium","blockCalifornium",""
"gregtech:meta_block_compressed_1",4,"Block of Cerium","blockCerium",""
"gregtech:meta_block_compressed_1",6,"Block of Chrome","blockChrome",""
"gregtech:meta_block_compressed_1",7,"Block of Cobalt","blockCobalt",""
"gregtech:meta_block_compressed_1",9,"Block of Copper","blockCopper",""
"gregtech:meta_block_compressed_1",11,"Block of Darmstadtium","blockDarmstadtium",""
"gregtech:meta_block_compressed_1",13,"Block of Dubnium","blockDubnium",""
"gregtech:meta_block_compressed_100",2,"Block of Nether Star","blockNetherStar",""
"gregtech:meta_block_compressed_125",4,"Block of Olivine","blockOlivine",""
"gregtech:meta_block_compressed_125",5,"Block of Opal","blockOpal",""
"gregtech:meta_block_compressed_125",6,"Block of Amethyst","blockAmethyst",""
"gregtech:meta_block_compressed_125",10,"Block of Apatite","blockApatite",""
"gregtech:meta_block_compressed_125",11,"Block of Black Steel","blockBlackSteel",""
"gregtech:meta_block_compressed_125",12,"Block of Damascus Steel","blockDamascusSteel",""
"gregtech:meta_block_compressed_125",13,"Block of Tungstensteel","blockTungstenSteel",""
"gregtech:meta_block_compressed_125",14,"Block of Cobalt Brass","blockCobaltBrass",""
"gregtech:meta_block_compressed_126",0,"Block of Red Garnet","blockGarnetRed",""
"gregtech:meta_block_compressed_126",1,"Block of Yellow Garnet","blockGarnetYellow",""
"gregtech:meta_block_compressed_126",13,"Block of Monazite","blockMonazite",""
"gregtech:meta_block_compressed_127",3,"Block of Magnetic Steel","blockSteelMagnetic",""
"gregtech:meta_block_compressed_127",4,"Block of Vanadiumsteel","blockVanadiumSteel",""
"gregtech:meta_block_compressed_127",5,"Block of Potin","blockPotin",""
"gregtech:meta_block_compressed_127",6,"Block of Borosilicate Glass","blockBorosilicateGlass",""
"gregtech:meta_block_compressed_127",10,"Block of Naquadah Alloy","blockNaquadahAlloy",""
"gregtech:meta_block_compressed_128",1,"Block of Flint","blockFlint",""
"gregtech:meta_block_compressed_128",14,"Block of Rhodium Plated Palladium","blockRhodiumPlatedPalladium",""
"gregtech:meta_block_compressed_13",6,"Block of Certus Quartz","blockCertusQuartz",""
"gregtech:meta_block_compressed_15",10,"Block of Almandine","blockAlmandine",""
"gregtech:meta_block_compressed_15",11,"Block of Andradite","blockAndradite",""
"gregtech:meta_block_compressed_15",12,"Block of Annealed Copper","blockAnnealedCopper",""
"gregtech:meta_block_compressed_156",12,"Block of Endereye","blockEnderEye",""
"gregtech:meta_block_compressed_156",14,"Block of Red Steel","blockRedSteel",""
"gregtech:meta_block_compressed_156",15,"Block of Blue Steel","blockBlueSteel",""
"gregtech:meta_block_compressed_157",4,"Block of HSS-G","blockHssg",""
"gregtech:meta_block_compressed_157",5,"Block of Red Alloy","blockRedAlloy",""
"gregtech:meta_block_compressed_157",7,"Block of HSS-E","blockHsse",""
"gregtech:meta_block_compressed_157",8,"Block of HSS-S","blockHsss",""
"gregtech:meta_block_compressed_157",15,"Block of Blue Alloy","blockBlueAlloy",""
"gregtech:meta_block_compressed_16",0,"Block of Battery Alloy","blockBatteryAlloy",""
"gregtech:meta_block_compressed_16",1,"Block of Blue Topaz","blockBlueTopaz",""
"gregtech:meta_block_compressed_16",3,"Block of Brass","blockBrass",""
"gregtech:meta_block_compressed_16",4,"Block of Bronze","blockBronze",""
"gregtech:meta_block_compressed_16",10,"Block of Charcoal","blockCharcoal",""
"gregtech:meta_block_compressed_16",14,"Block of Zircon","blockZircon",""
"gregtech:meta_block_compressed_17",2,"Block of Cupronickel","blockCupronickel",""
"gregtech:meta_block_compressed_17",5,"Block of Electrum","blockElectrum",""
"gregtech:meta_block_compressed_17",9,"Block of Green Sapphire","blockGreenSapphire",""
"gregtech:meta_block_compressed_17",10,"Block of Grossular","blockGrossular",""
"gregtech:meta_block_compressed_17",13,"Block of Rutile","blockRutile",""
"gregtech:meta_block_compressed_17",15,"Block of Invar","blockInvar",""
"gregtech:meta_block_compressed_18",0,"Block of Kanthal","blockKanthal",""
"gregtech:meta_block_compressed_18",1,"Block of Lazurite","blockLazurite",""
"gregtech:meta_block_compressed_18",2,"Block of Magnalium","blockMagnalium",""
"gregtech:meta_block_compressed_18",6,"Block of Nichrome","blockNichrome",""
"gregtech:meta_block_compressed_18",7,"Block of Niobium Nitride","blockNiobiumNitride",""
"gregtech:meta_block_compressed_18",8,"Block of Niobium-Titanium","blockNiobiumTitanium",""
"gregtech:meta_block_compressed_18",12,"Block of Sterling Silver","blockSterlingSilver",""
"gregtech:meta_block_compressed_18",13,"Block of Rose Gold","blockRoseGold",""
"gregtech:meta_block_compressed_18",14,"Block of Black Bronze","blockBlackBronze",""
"gregtech:meta_block_compressed_18",15,"Block of Bismuth Bronze","blockBismuthBronze",""
"gregtech:meta_block_compressed_187",8,"Block of Stellite-100","blockStellite100",""
"gregtech:meta_block_compressed_187",9,"Block of Watertight Steel","blockWatertightSteel",""
"gregtech:meta_block_compressed_187",10,"Block of Maraging Steel 300","blockMaragingSteel300",""
"gregtech:meta_block_compressed_187",11,"Block of Hastelloy-C276","blockHastelloyC276",""
"gregtech:meta_block_compressed_187",12,"Block of Hastelloy-X","blockHastelloyX",""
"gregtech:meta_block_compressed_187",13,"Block of Trinaquadalloy","blockTrinaquadalloy",""
"gregtech:meta_block_compressed_187",14,"Block of Zeron-100","blockZeron100",""
"gregtech:meta_block_compressed_187",15,"Block of Titanium Carbide","blockTitaniumCarbide",""
"gregtech:meta_block_compressed_188",0,"Block of Tantalum Carbide","blockTantalumCarbide",""
"gregtech:meta_block_compressed_188",1,"Block of Molybdenum Disilicide","blockMolybdenumDisilicide",""
"gregtech:meta_block_compressed_188",12,"Block of HSLA Steel","blockHslaSteel",""
"gregtech:meta_block_compressed_188",13,"Block of Titanium Tungsten Carbide","blockTitaniumTungstenCarbide",""
"gregtech:meta_block_compressed_188",14,"Block of Incoloy-MA956","blockIncoloyMa956",""
"gregtech:meta_block_compressed_19",4,"Block of Pyrope","blockPyrope",""
"gregtech:meta_block_compressed_19",5,"Block of Rock Salt","blockRockSalt",""
"gregtech:meta_block_compressed_19",6,"Block of Ruridit","blockRuridit",""
"gregtech:meta_block_compressed_19",7,"Block of Ruby","blockRuby",""
"gregtech:meta_block_compressed_19",8,"Block of Salt","blockSalt",""
"gregtech:meta_block_compressed_19",10,"Block of Sapphire","blockSapphire",""
"gregtech:meta_block_compressed_19",12,"Block of Sodalite","blockSodalite",""
"gregtech:meta_block_compressed_19",15,"Block of Coke","blockCoalCoke,blockCoke,blockFuelCoke",""
"gregtech:meta_block_compressed_2",1,"Block of Europium","blockEuropium",""
"gregtech:meta_block_compressed_2",7,"Block of Gallium","blockGallium",""
"gregtech:meta_block_compressed_2",10,"Block of Hafnium","blockHafnium",""
"gregtech:meta_block_compressed_20",0,"Block of Soldering Alloy","blockSolderingAlloy",""
"gregtech:meta_block_compressed_20",1,"Block of Spessartine","blockSpessartine",""
"gregtech:meta_block_compressed_20",3,"Block of Stainless Steel","blockStainlessSteel",""
"gregtech:meta_block_compressed_20",4,"Block of Steel","blockSteel",""
"gregtech:meta_block_compressed_20",8,"Block of Tin Alloy","blockTinAlloy",""
"gregtech:meta_block_compressed_20",9,"Block of Topaz","blockTopaz",""
"gregtech:meta_block_compressed_20",11,"Block of Ultimet","blockUltimet",""
"gregtech:meta_block_compressed_20",13,"Block of Uvarovite","blockUvarovite",""
"gregtech:meta_block_compressed_20",14,"Block of Vanadium-Gallium","blockVanadiumGallium",""
"gregtech:meta_block_compressed_20",15,"Block of Wrought Iron","blockWroughtIron",""
"gregtech:meta_block_compressed_21",2,"Block of Yttrium Barium Cuprate","blockYttriumBariumCuprate",""
"gregtech:meta_block_compressed_21",4,"Block of Quartzite","blockQuartzite",""
"gregtech:meta_block_compressed_21",8,"Block of Osmiridium","blockOsmiridium",""
"gregtech:meta_block_compressed_21",15,"Block of Gallium Arsenide","blockGalliumArsenide",""
"gregtech:meta_block_compressed_22",2,"Block of Indium Gallium Phosphide","blockIndiumGalliumPhosphide",""
"gregtech:meta_block_compressed_22",3,"Block of Nickel Zinc Ferrite","blockNickelZincFerrite",""
"gregtech:meta_block_compressed_22",13,"Block of Realgar","blockRealgar",""
"gregtech:meta_block_compressed_24",1,"Block of Malachite","blockMalachite",""
"gregtech:meta_block_compressed_24",7,"Block of Zircaloy-4","blockZircaloy4",""
"gregtech:meta_block_compressed_24",11,"Block of Magnetic Iron","blockIronMagnetic",""
"gregtech:meta_block_compressed_24",12,"Block of Tungstencarbide","blockTungstenCarbide",""
"gregtech:meta_block_compressed_26",0,"Block of Enderpearl","blockEnderPearl",""
"gregtech:meta_block_compressed_26",2,"Block of Magnetic Neodymium","blockNeodymiumMagnetic",""
"gregtech:meta_block_compressed_26",7,"Block of Magnetic Samarium","blockSamariumMagnetic",""
"gregtech:meta_block_compressed_26",8,"Block of Manganese Phosphide","blockManganesePhosphide",""
"gregtech:meta_block_compressed_26",9,"Block of Magnesium Diboride","blockMagnesiumDiboride",""
"gregtech:meta_block_compressed_26",10,"Block of Mercury Barium Calcium Cuprate","blockMercuryBariumCalciumCuprate",""
"gregtech:meta_block_compressed_26",11,"Block of Uranium Triplatinum","blockUraniumTriplatinum",""
"gregtech:meta_block_compressed_26",12,"Block of Samarium Iron Arsenic Oxide","blockSamariumIronArsenicOxide",""
"gregtech:meta_block_compressed_26",13,"Block of Indium Tin Barium Titanium Cuprate","blockIndiumTinBariumTitaniumCuprate",""
"gregtech:meta_block_compressed_26",14,"Block of Uranium Rhodium Dinaquadide","blockUraniumRhodiumDinaquadide",""
"gregtech:meta_block_compressed_26",15,"Block of Enriched Naquadah Trinium Europium Duranide","blockEnrichedNaquadahTriniumEuropiumDuranide",""
"gregtech:meta_block_compressed_27",0,"Block of Ruthenium Trinium Americium Neutronate","blockRutheniumTriniumAmericiumNeutronate",""
"gregtech:meta_block_compressed_28",2,"Block of Inconel-718","blockInconel718",""
"gregtech:meta_block_compressed_28",3,"Block of RTM Alloy","blockRtmAlloy",""
"gregtech:meta_block_compressed_3",0,"Block of Indium","blockIndium",""
"gregtech:meta_block_compressed_3",2,"Block of Iridium","blockIridium",""
"gregtech:meta_block_compressed_3",7,"Block of Lead","blockLead",""
"gregtech:meta_block_compressed_3",13,"Block of Manganese","blockManganese",""
"gregtech:meta_block_compressed_4",0,"Block of Molybdenum","blockMolybdenum",""
"gregtech:meta_block_compressed_4",2,"Block of Neodymium","blockNeodymium",""
"gregtech:meta_block_compressed_4",5,"Block of Nickel","blockNickel",""
"gregtech:meta_block_compressed_4",7,"Block of Niobium","blockNiobium",""
"gregtech:meta_block_compressed_4",11,"Block of Osmium","blockOsmium",""
"gregtech:meta_block_compressed_4",13,"Block of Palladium","blockPalladium",""
"gregtech:meta_block_compressed_5",0,"Block of Platinum","blockPlatinum",""
"gregtech:meta_block_compressed_5",1,"Block of Plutonium 239","blockPlutonium239",""
"gregtech:meta_block_compressed_5",2,"Block of Plutonium 241","blockPlutonium241",""
"gregtech:meta_block_compressed_5",9,"Block of Rhenium","blockRhenium",""
"gregtech:meta_block_compressed_5",10,"Block of Rhodium","blockRhodium",""
"gregtech:meta_block_compressed_5",13,"Block of Ruthenium","blockRuthenium",""
"gregtech:meta_block_compressed_5",14,"Block of Rutherfordium","blockRutherfordium",""
"gregtech:meta_block_compressed_5",15,"Block of Samarium","blockSamarium",""
"gregtech:meta_block_compressed_6",1,"Block of Seaborgium","blockSeaborgium",""
"gregtech:meta_block_compressed_6",3,"Block of Silicon","blockSilicon",""
"gregtech:meta_block_compressed_6",4,"Block of Silver","blockSilver",""
"gregtech:meta_block_compressed_6",8,"Block of Tantalum","blockTantalum",""
"gregtech:meta_block_compressed_6",11,"Block of Tennessine","blockTennessine",""
"gregtech:meta_block_compressed_6",13,"Block of Thorium","blockThorium",""
"gregtech:meta_block_compressed_6",14,"Block of Thallium","blockThallium",""
"gregtech:meta_block_compressed_62",8,"Block of Silicone Rubber","blockSiliconeRubber",""
"gregtech:meta_block_compressed_62",12,"Block of Styrene-Butadiene Rubber","blockStyreneButadieneRubber",""
"gregtech:meta_block_compressed_62",14,"Block of Fiber-Reinforced Epoxy Resin","blockReinforcedEpoxyResin",""
"gregtech:meta_block_compressed_62",15,"Block of Polyvinyl Chloride (PVC)","blockPolyvinylChloride",""
"gregtech:meta_block_compressed_63",0,"Block of Polyphenylene Sulfide","blockPolyphenyleneSulfide",""
"gregtech:meta_block_compressed_63",2,"Block of Polybenzimidazole (PBI)","blockPolybenzimidazole",""
"gregtech:meta_block_compressed_63",4,"Block of Polyethylene (PE)","blockPlastic",""
"gregtech:meta_block_compressed_63",5,"Block of Epoxy Resin","blockEpoxy",""
"gregtech:meta_block_compressed_63",7,"Block of Polycaprolactam","blockPolycaprolactam",""
"gregtech:meta_block_compressed_63",8,"Block of Polytetrafluoroethylene (PTFE)","blockPolytetrafluoroethylene",""
"gregtech:meta_block_compressed_63",9,"Block of Sugar","blockSugar",""
"gregtech:meta_block_compressed_66",12,"Block of Rubber","blockRubber",""
"gregtech:meta_block_compressed_67",2,"Block of Polyvinyl Butyral","blockPolyvinylButyral",""
"gregtech:meta_block_compressed_7",0,"Block of Tin","blockTin",""
"gregtech:meta_block_compressed_7",1,"Block of Titanium","blockTitanium",""
"gregtech:meta_block_compressed_7",3,"Block of Tungsten","blockTungsten",""
"gregtech:meta_block_compressed_7",6,"Block of Vanadium","blockVanadium",""
"gregtech:meta_block_compressed_7",9,"Block of Yttrium","blockYttrium",""
"gregtech:meta_block_compressed_7",10,"Block of Zinc","blockZinc",""
"gregtech:meta_block_compressed_7",11,"Block of Zirconium","blockZirconium",""
"gregtech:meta_block_compressed_7",12,"Block of Naquadah","blockNaquadah",""
"gregtech:meta_block_compressed_7",13,"Block of Enriched Naquadah","blockNaquadahEnriched",""
"gregtech:meta_block_compressed_7",14,"Block of Naquadria","blockNaquadria",""
"gregtech:meta_block_compressed_7",15,"Block of Neutronium","blockNeutronium",""
"gregtech:meta_block_compressed_8",0,"Block of Tritanium","blockTritanium",""
"gregtech:meta_block_compressed_8",1,"Block of Duranium","blockDuranium",""
"gregtech:meta_block_compressed_8",2,"Block of Trinium","blockTrinium",""
"gregtech:meta_block_compressed_8",4,"Block of Plutonium","blockPlutonium",""
"gregtech:meta_block_frame_0",2,"Aluminium Frame Box","frameGtAluminium",""
"gregtech:meta_block_frame_0",8,"Barium Frame Box","frameGtBarium",""
"gregtech:meta_block_frame_0",12,"Bohrium Frame Box","frameGtBohrium",""
"gregtech:meta_block_frame_1",0,"Calcium Frame Box","frameGtCalcium",""
"gregtech:meta_block_frame_1",1,"Californium Frame Box","frameGtCalifornium",""
"gregtech:meta_block_frame_1",4,"Cerium Frame Box","frameGtCerium",""
"gregtech:meta_block_frame_1",13,"Dubnium Frame Box","frameGtDubnium",""
"gregtech:meta_block_frame_101",1,"Wood Frame Box","frameGtWood",""
"gregtech:meta_block_frame_103",0,"Treated Wood Frame Box","frameGtTreatedWood",""
"gregtech:meta_block_frame_125",11,"Black Steel Frame Box","frameGtBlackSteel",""
"gregtech:meta_block_frame_125",13,"Tungstensteel Frame Box","frameGtTungstenSteel",""
"gregtech:meta_block_frame_127",10,"Naquadah Alloy Frame Box","frameGtNaquadahAlloy",""
"gregtech:meta_block_frame_128",14,"Rhodium Plated Palladium Frame Box","frameGtRhodiumPlatedPalladium",""
"gregtech:meta_block_frame_156",15,"Blue Steel Frame Box","frameGtBlueSteel",""
"gregtech:meta_block_frame_157",4,"HSS-G Frame Box","frameGtHssg",""
"gregtech:meta_block_frame_157",7,"HSS-E Frame Box","frameGtHsse",""
"gregtech:meta_block_frame_157",8,"HSS-S Frame Box","frameGtHsss",""
"gregtech:meta_block_frame_16",3,"Brass Frame Box","frameGtBrass",""
"gregtech:meta_block_frame_16",4,"Bronze Frame Box","frameGtBronze",""
"gregtech:meta_block_frame_17",15,"Invar Frame Box","frameGtInvar",""
"gregtech:meta_block_frame_187",9,"Watertight Steel Frame Box","frameGtWatertightSteel",""
"gregtech:meta_block_frame_187",10,"Maraging Steel 300 Frame Box","frameGtMaragingSteel300",""
"gregtech:meta_block_frame_187",11,"Hastelloy-C276 Frame Box","frameGtHastelloyC276",""
"gregtech:meta_block_frame_187",12,"Hastelloy-X Frame Box","frameGtHastelloyX",""
"gregtech:meta_block_frame_188",0,"gregtech.material.null Frame Box","frameGtNull",""
"gregtech:meta_block_frame_188",12,"HSLA Steel Frame Box","frameGtHslaSteel",""
"gregtech:meta_block_frame_188",14,"Incoloy-MA956 Frame Box","frameGtIncoloyMa956",""
"gregtech:meta_block_frame_19",6,"Ruridit Frame Box","frameGtRuridit",""
"gregtech:meta_block_frame_2",1,"Europium Frame Box","frameGtEuropium",""
"gregtech:meta_block_frame_20",3,"Stainless Steel Frame Box","frameGtStainlessSteel",""
"gregtech:meta_block_frame_20",4,"Steel Frame Box","frameGtSteel",""
"gregtech:meta_block_frame_20",11,"Ultimet Frame Box","frameGtUltimet",""
"gregtech:meta_block_frame_21",8,"Osmiridium Frame Box","frameGtOsmiridium",""
"gregtech:meta_block_frame_24",12,"Tungstencarbide Frame Box","frameGtTungstenCarbide",""
"gregtech:meta_block_frame_3",2,"Iridium Frame Box","frameGtIridium",""
"gregtech:meta_block_frame_5",9,"Rhenium Frame Box","frameGtRhenium",""
"gregtech:meta_block_frame_5",14,"Rutherfordium Frame Box","frameGtRutherfordium",""
"gregtech:meta_block_frame_6",1,"Seaborgium Frame Box","frameGtSeaborgium",""
"gregtech:meta_block_frame_6",11,"Tennessine Frame Box","frameGtTennessine",""
"gregtech:meta_block_frame_6",14,"Thallium Frame Box","frameGtThallium",""
"gregtech:meta_block_frame_63",8,"Polytetrafluoroethylene (PTFE) Frame Box","frameGtPolytetrafluoroethylene",""
"gregtech:meta_block_frame_7",1,"Titanium Frame Box","frameGtTitanium",""
"gregtech:meta_block_frame_7",3,"Tungsten Frame Box","frameGtTungsten",""
"gregtech:meta_block_frame_7",13,"Enriched Naquadah Frame Box","frameGtNaquadahEnriched",""
"gregtech:meta_block_frame_7",14,"Naquadria Frame Box","frameGtNaquadria",""
"gregtech:meta_block_frame_7",15,"Neutronium Frame Box","frameGtNeutronium",""
"gregtech:meta_block_frame_8",0,"Tritanium Frame Box","frameGtTritanium",""
"gregtech:meta_block_frame_8",1,"Duranium Frame Box","frameGtDuranium",""
"gregtech:meta_block_frame_8",2,"Trinium Frame Box","frameGtTrinium",""
"gregtech:meta_block_frame_8",4,"Plutonium Frame Box","frameGtPlutonium",""
"gregtech:meta_bolt",2,"Aluminium Bolt","boltAluminium",""
